dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29,comments_disabled,urls/1,urls/2,video_view_count,tags/30,urls/3,urls/4,urls/5,urls/6
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/0624cb2b647fd34e4b34aa393c8fd290/5C6DDE9E/t51.2885-15/e35/45764398_2109185122666976_5557201851035091942_n.jpg,9,9,"Beauty
#light #sunset #sunsetlovers #waves #vagues #sea #mer #mar #pordosol #picoftheday #harmony #lumiere #5pm #nuages #horizon #peace #paixinterieure",0,1910416427833982712,false,"{""street_address"": """", ""zip_code"": ""13260"", ""city_name"": ""Cassis"", ""region_name"": """", ""country_code"": ""FR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,222429647,Cassis,cassis,8425230484,BqDKZ6KHX74,nuages,pordosol,mar,horizon,light,sunsetlovers,1541959406,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/53239ac1e79e2b8994c3081ab44b2292/5C7C3CA1/t51.2885-15/e35/s150x150/45764398_2109185122666976_5557201851035091942_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/adfeb51b207c92aace0a06274ebdcc55/5C6753A7/t51.2885-15/e35/s240x240/45764398_2109185122666976_5557201851035091942_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1f744b57f48834fa92e6eaf7412e1db9/5C7273D9/t51.2885-15/e35/s320x320/45764398_2109185122666976_5557201851035091942_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0e3cdf091c1ef0991ce160167e75567/5C89309E/t51.2885-15/e35/s480x480/45764398_2109185122666976_5557201851035091942_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/676b659fa3ff293ca81fade5ec686557/5C874924/t51.2885-15/sh0.08/e35/s640x640/45764398_2109185122666976_5557201851035091942_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/676b659fa3ff293ca81fade5ec686557/5C874924/t51.2885-15/sh0.08/e35/s640x640/45764398_2109185122666976_5557201851035091942_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0624cb2b647fd34e4b34aa393c8fd290/5C6DDE9E/t51.2885-15/e35/45764398_2109185122666976_5557201851035091942_n.jpg,,peace,picoftheday,lumiere,5pm,sunset,harmony,sea,waves,paixinterieure,vagues,mer,,,,,,,,,,,,,,false,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/65edb57c7b0c61f2a6e05bd89b57e9a4/5C8A69A6/t51.2885-15/e35/45469762_2234150789942858_5111930853477754670_n.jpg,2,2,"Felicidade é botar o pé na areia e admirar o mar♥️⛱️🌅😎
#mar #descanso #praia #caminhar #admiraromar #gratidão🙏 #boatarde #domingo",0,1910416277365705235,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Arraial do Cabo"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,6714070,Arraial do Cabo,arraial-do-cabo,5848763717,BqDKXuBgcoT,mar,domingo,boatarde,praia,caminhar,descanso,1541959388,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ad01f0422cf0af690261c1971c675654/5C7E0199/t51.2885-15/e35/s150x150/45469762_2234150789942858_5111930853477754670_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/070e967b9a30d6c4410a29cc7afd455d/5C6D559F/t51.2885-15/e35/s240x240/45469762_2234150789942858_5111930853477754670_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0d022ed768af54da2ac50a2e8164366/5C6F2AE1/t51.2885-15/e35/s320x320/45469762_2234150789942858_5111930853477754670_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/a3a5cc15fe7b8ca8a2450e3c5891c9e1/5C69F8A6/t51.2885-15/e35/s480x480/45469762_2234150789942858_5111930853477754670_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc7775394345f3bb0cfe15d259234d65/5C7FAE1C/t51.2885-15/sh0.08/e35/s640x640/45469762_2234150789942858_5111930853477754670_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc7775394345f3bb0cfe15d259234d65/5C7FAE1C/t51.2885-15/sh0.08/e35/s640x640/45469762_2234150789942858_5111930853477754670_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/65edb57c7b0c61f2a6e05bd89b57e9a4/5C8A69A6/t51.2885-15/e35/45469762_2234150789942858_5111930853477754670_n.jpg,,admiraromar,gratidão,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,
480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1575648701278b7ea750d9acc0603a5/5C77AFC6/t51.2885-15/e35/44603040_1925690607517354_1123947458814401654_n.jpg,10,10,#nikon #fotografia #sanclementedeltuyu  #lacosta #landscape #ph #photography #argentina #agotó #paz #milugar #atardecer  #mar #photoshoot #foto #naturaleza #paisaje,1,1910416249893147738,false,"{""street_address"": """", ""zip_code"": ""B 7105"", ""city_name"": ""San Clemente del Tuy\u00fa"", ""region_name"": """", ""country_code"": ""AR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,277993564,San Clemente del Tuyú,san-clemente-del-tuyu,647638601,BqDKXUcA9Ra,lacosta,agotó,foto,mar,milugar,atardecer,1541959385,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f39f56f8199a75bea5eb74cb8cc72405/5C790DF9/t51.2885-15/e35/s150x150/44603040_1925690607517354_1123947458814401654_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/576dbd7d18dfeccf4dae08a04bb1fb1a/5C6D5DFF/t51.2885-15/e35/s240x240/44603040_1925690607517354_1123947458814401654_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/142a2f1d3fd0e454012478b2bca1636a/5C6D0481/t51.2885-15/e35/s320x320/44603040_1925690607517354_1123947458814401654_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1575648701278b7ea750d9acc0603a5/5C77AFC6/t51.2885-15/e35/44603040_1925690607517354_1123947458814401654_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1575648701278b7ea750d9acc0603a5/5C77AFC6/t51.2885-15/e35/44603040_1925690607517354_1123947458814401654_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1575648701278b7ea750d9acc0603a5/5C77AFC6/t51.2885-15/e35/44603040_1925690607517354_1123947458814401654_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1575648701278b7ea750d9acc0603a5/5C77AFC6/t51.2885-15/e35/44603040_1925690607517354_1123947458814401654_n.jpg,,photography,sanclementedeltuyu,paisaje,nikon,naturaleza,fotografia,ph,photoshoot,argentina,landscape,paz,,,,,,,,,,,,,,false,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4ac0243a6d8ad94112d3e61d2cfff243/5C74DF8D/t51.2885-15/fr/e15/s1080x1080/43985820_191947678354547_7313701668404535827_n.jpg,12,12,"Fog / Valley
#beach #sand #fog #mist #autumn #fall #arena #otoño #gijon #playa #asturias #arena #sea #mar #abstract #evocativo #fotografo #foto #photo #photographer #detail #fuji #fujifilm #manuallens #sunset #seascape #square #blackandwhite #mood",0,1910416236379024564,false,,,,,,8531507310,BqDKXH2gqy0,square,blackandwhite,photo,abstract,autumn,evocativo,1541959384,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f36d7fa124096ecd4f023634e8059787/5C758F31/t51.2885-15/e15/s150x150/43985820_191947678354547_7313701668404535827_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/701726b9e192df3c226e75cc15a97434/5C71667B/t51.2885-15/e15/s240x240/43985820_191947678354547_7313701668404535827_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/58db448705444c49bd383b27e2b8426e/5C63C8C1/t51.2885-15/e15/s320x320/43985820_191947678354547_7313701668404535827_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b01aff66a9575dda8f5fe714f78ba602/5C72049B/t51.2885-15/e15/s480x480/43985820_191947678354547_7313701668404535827_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b4a412465d7fb3e9f10dc928c4c376b/5C7D7637/t51.2885-15/sh0.08/e35/s640x640/43985820_191947678354547_7313701668404535827_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b4a412465d7fb3e9f10dc928c4c376b/5C7D7637/t51.2885-15/sh0.08/e35/s640x640/43985820_191947678354547_7313701668404535827_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4ac0243a6d8ad94112d3e61d2cfff243/5C74DF8D/t51.2885-15/fr/e15/s1080x1080/43985820_191947678354547_7313701668404535827_n.jpg,,sea,mist,otoño,mood,photographer,detail,fujifilm,fog,playa,beach,foto,mar,fuji,gijon,fall,fotografo,arena,seascape,asturias,sand,sunset,manuallens,,,false,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b520d454b778121141390106027092d9/5C767B65/t51.2885-15/e35/43769681_144686366504136_1643043948249416951_n.jpg,55,55,"La vida es mejor en la playa! ☀️🌊❤️
.
.
#mar #beach #beachlovers #pdd #uy #uruguay #fashionista #sunday #bloggerlife #ootd #modapraia #happy #sol #salemar #lifestyle #influencer #blogsdemoda",1,1910416150078942464,false,"{""street_address"": """", ""zip_code"": ""27204"", ""city_name"": ""Rocha, Rocha, Uruguay"", ""region_name"": """", ""country_code"": ""UY"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,237877563,Punta del Diablo,punta-del-diablo,182099089,BqDKV3en-0A,blogsdemoda,happy,mar,uy,uruguay,salemar,1541959373,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e766450a14577429a710c155ecb1533e/5C767F27/t51.2885-15/e35/s150x150/43769681_144686366504136_1643043948249416951_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa83b0c5e8c909834572a617f19a3010/5C83986D/t51.2885-15/e35/s240x240/43769681_144686366504136_1643043948249416951_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c2b5b73b8b5c1410c3d75b371df01c5/5C6AB8D7/t51.2885-15/e35/s320x320/43769681_144686366504136_1643043948249416951_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/541c40df031148d6789f97c71bea4696/5C76F88D/t51.2885-15/e35/s480x480/43769681_144686366504136_1643043948249416951_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f8c313226649b4a865e5139f8c461dbf/5C789680/t51.2885-15/sh0.08/e35/s640x640/43769681_144686366504136_1643043948249416951_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f8c313226649b4a865e5139f8c461dbf/5C789680/t51.2885-15/sh0.08/e35/s640x640/43769681_144686366504136_1643043948249416951_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b520d454b778121141390106027092d9/5C767B65/t51.2885-15/e35/43769681_144686366504136_1643043948249416951_n.jpg,,fashionista,beachlovers,sol,bloggerlife,sunday,ootd,influencer,lifestyle,pdd,beach,modapraia,,,,,,,,,,,,,,false,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a890eb9616faec8c75153dbd254b3336/5BEAEA6F/t51.2885-15/e35/44749865_282719159039157_1620226631610738582_n.jpg,8,8,"Pintura feito a mão com detalhes em glitter 🖌 💚🏹Oxóssi e Iemanjá💙 👑🌊🧜‍♀️
Camisa 100% algodão todos os tamanhos e cores 👕

Enviamos para todo o Brasil 🚚📦💳
Informações pelo Whatsapp 071988402004

#africakallasansoficial #pinturafeitoamao #artes #Oxóssi #iemanjá #candomblé #axé #fé #homem #mulher #pai #mãe #filhosdesanto #videos #orixás #filhos #filhas #okêarô #odoiya
#babalorixá #mar #mata #rainhadomar #reidasmatas #instagood #tshirt #customization",0,1910401722989501380,true,,,,,,4105983790,BqDHD7NFVvE,filhas,iemanjá,pinturafeitoamao,videos,babalorixá,Oxóssi,1541959363,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8f7c6456ae137383206457893abfff5e/5BEB2B2D/t51.2885-15/e35/s150x150/44749865_282719159039157_1620226631610738582_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa1c7c034894e1a8c34fd83b3e4d69c3/5BEB3927/t51.2885-15/e35/s240x240/44749865_282719159039157_1620226631610738582_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a83e355c57491591067c13efe8044c8c/5BEB53DD/t51.2885-15/e35/s320x320/44749865_282719159039157_1620226631610738582_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b60bfbfc4eec3b8f231a9985af06aa00/5BEB3EC7/t51.2885-15/e35/s480x480/44749865_282719159039157_1620226631610738582_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a890eb9616faec8c75153dbd254b3336/5BEAEA6F/t51.2885-15/e35/44749865_282719159039157_1620226631610738582_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a890eb9616faec8c75153dbd254b3336/5BEAEA6F/t51.2885-15/e35/44749865_282719159039157_1620226631610738582_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/71c1a8aef91f59a0504905b0c6e3d019/5BEAE405/t50.2886-16/46069546_2206081772746288_5464975357331374080_n.mp4,,mulher,tshirt,customization,candomblé,reidasmatas,filhos,okêarô,odoiya,mata,pai,africakallasansoficial,mar,mãe,fé,rainhadomar,artes,filhosdesanto,instagood,orixás,axé,homem,,,,false,,,0,,,,,
809,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d3d037641961f6a0f88172449870e79a/5C7D32E4/t51.2885-15/e35/44181717_907489632795049_7852382748429627041_n.jpg,9,9,#mar #castillowulff #ceuazul #vinadelmar #chile,0,1910415991029271726,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Vi\u00f1a del mar, Chile"", ""region_name"": """", ""country_code"": ""CL"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,216178352,"Viña del mar, Chile",vina-del-mar-chile,430210755,BqDKTjWhoyu,ceuazul,mar,chile,castillowulff,vinadelmar,,1541959354,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d6253e94d7984c6dbfbe71f736c4da5b/5C7DEED1/t51.2885-15/e35/c135.0.809.809/s150x150/44181717_907489632795049_7852382748429627041_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4c61121b2951143948854f1ee9443567/5C71259B/t51.2885-15/e35/c135.0.809.809/s240x240/44181717_907489632795049_7852382748429627041_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/aaece7e1fa208fd7a45c4dfef3986bd9/5C7E7C21/t51.2885-15/e35/c135.0.809.809/s320x320/44181717_907489632795049_7852382748429627041_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/be6c29df3107afd028d873ba761abb15/5C764E7B/t51.2885-15/e35/c135.0.809.809/s480x480/44181717_907489632795049_7852382748429627041_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/72c46a8bef4b1ef1cc8b625bc3cec9f8/5C8593DB/t51.2885-15/sh0.08/e35/c135.0.809.809/s640x640/44181717_907489632795049_7852382748429627041_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/72c46a8bef4b1ef1cc8b625bc3cec9f8/5C8593DB/t51.2885-15/sh0.08/e35/c135.0.809.809/s640x640/44181717_907489632795049_7852382748429627041_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d3d037641961f6a0f88172449870e79a/5C7D32E4/t51.2885-15/e35/44181717_907489632795049_7852382748429627041_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/adde9440bddc068a2250a50776560daa/5C7AE05F/t51.2885-15/fr/e15/s1080x1080/44286026_2211535962419010_1879720259588705403_n.jpg,16,16,"Fog / Tree
#beach #sand #fog #mist #autumn #fall #arena #otoño #gijon #playa #asturias #arena #sea #mar #abstract #evocativo #fotografo #foto #photo #photographer #detail #fuji #fujifilm #manuallens #sunset #seascape #square #blackandwhite #mood",0,1910415915296544948,false,,,,,,8531507310,BqDKSc0gNi0,square,blackandwhite,photo,abstract,autumn,evocativo,1541959345,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1109a80281a2d30932feaa05dfb3cdba/5C8AE2AB/t51.2885-15/e15/s150x150/44286026_2211535962419010_1879720259588705403_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/0d652a85f129b934f337334c53343cfe/5C7AB8AD/t51.2885-15/e15/s240x240/44286026_2211535962419010_1879720259588705403_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6532ad3813a8545691a75a98903e926/5C8852D3/t51.2885-15/e15/s320x320/44286026_2211535962419010_1879720259588705403_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/896ba0fa722125d3b1752a34c5268dfd/5C72DB94/t51.2885-15/e15/s480x480/44286026_2211535962419010_1879720259588705403_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/6ec9a8fe317764dbd64829e45a1eaa40/5C6D8696/t51.2885-15/sh0.08/e35/s640x640/44286026_2211535962419010_1879720259588705403_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6ec9a8fe317764dbd64829e45a1eaa40/5C6D8696/t51.2885-15/sh0.08/e35/s640x640/44286026_2211535962419010_1879720259588705403_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/adde9440bddc068a2250a50776560daa/5C7AE05F/t51.2885-15/fr/e15/s1080x1080/44286026_2211535962419010_1879720259588705403_n.jpg,,sea,mist,otoño,mood,photographer,detail,fujifilm,fog,playa,beach,foto,mar,fuji,gijon,fall,fotografo,arena,seascape,asturias,sand,sunset,manuallens,,,false,,,,,,,,
1058,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/b259ce91a1138eb16456361988cf2610/5C7D17A8/t51.2885-15/e35/44195522_1999407210356763_2245343158270825757_n.jpg,41,41,AIDAmar beim Auslaufen aus Warnemünde🌊🌴🛳😎⚓️Ein tollen Bild oder?😉 /// 📸: @thecruisefriend ————————————————————————#aida #aidacruises #aidamomente #gönndiraida #aidacrew #cruise #aidabestofmomente #cruiseship #ship #kreuzfahrt #kreuzfahrtschiff #schiff #kussmund #kussmundflotte #werbung #aidamar #aidamarmomente #mar #warnemünde #auslaufen #licht,0,1910415904005472238,false,"{""street_address"": """", ""zip_code"": ""18119"", ""city_name"": ""Warnem\u00fcnde"", ""region_name"": """", ""country_code"": ""DE"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,223127911,Warnemünde,warnemunde,7045695791,BqDKSSTgL_u,aidacruises,aidamomente,schiff,cruiseship,kreuzfahrt,aida,1541959344,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e6177b201a60597ce309b9f5746f79a5/5C7AF352/t51.2885-15/e35/c11.0.1058.1058/s150x150/44195522_1999407210356763_2245343158270825757_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7f5ebb7af8dc301776f89460aaf5f83e/5C8A9454/t51.2885-15/e35/c11.0.1058.1058/s240x240/44195522_1999407210356763_2245343158270825757_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/09bfc1cbac43ab9d8a06afd4ce1ae8cb/5C6D2C2A/t51.2885-15/e35/c11.0.1058.1058/s320x320/44195522_1999407210356763_2245343158270825757_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0dbcfe1012bcbf40107721c24b4a7548/5C7A7C6D/t51.2885-15/e35/c11.0.1058.1058/s480x480/44195522_1999407210356763_2245343158270825757_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a5e32186f10f437e2649cad7191a666d/5C82FB15/t51.2885-15/sh0.08/e35/c11.0.1058.1058/s640x640/44195522_1999407210356763_2245343158270825757_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a5e32186f10f437e2649cad7191a666d/5C82FB15/t51.2885-15/sh0.08/e35/c11.0.1058.1058/s640x640/44195522_1999407210356763_2245343158270825757_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b259ce91a1138eb16456361988cf2610/5C7D17A8/t51.2885-15/e35/44195522_1999407210356763_2245343158270825757_n.jpg,,aidabestofmomente,kussmundflotte,auslaufen,aidamarmomente,kreuzfahrtschiff,gönndiraida,aidamar,kussmund,cruise,aidacrew,mar,ship,warnemünde,licht,werbung,,,,,,,,,,false,,,,,,,,
480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/238b10539c608be1c7238b10738f1f77/5BEB1594/t51.2885-15/e35/44478702_152789532347461_2618583186709885421_n.jpg,16,16,#tiktokturkey #tiktok #tiktokkorea #gt_destegim#mar #begeniyebegeni #takipci #begeni#begenikazan #aztagram #sections #section#instagram #sector9 #insta #instagood#azerbaycan #azerbaycan #flowers # #sevgi #gt#gtkralligi #takip #gtdunyasi #gta5 #secondhand#secret #sectional #instamood #tiktokturkey #tiktok#tiktokkorea #gt_destegim #mar #begeniyebegeni#takipci #begeni #begenikazan #aztagram#sections #section #instagram #sector9 #insta#instagood #azerbaycan #azerbaycan #flowers # #sevgi #gt #gtkralligi #takip #gtdunyasi #gta5#secondhand #secret #sectional#instamood#sections #sector9 #sector9,2,1910415519178097884,true,,,,,,1480024026,BqDKMr6AQTc,takip,gt,instagram,sevgi,insta,sectional,1541959334,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7990b4bddea4fb919af1e7eb2586b3e8/5BEB1D96/t51.2885-15/e35/s150x150/44478702_152789532347461_2618583186709885421_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/76a96ff9c45afa22bc47a966850a7c00/5BEAF05C/t51.2885-15/e35/s240x240/44478702_152789532347461_2618583186709885421_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/24d5c4dadaa2e2fb60e7eb54d213e2bc/5BEAD626/t51.2885-15/e35/s320x320/44478702_152789532347461_2618583186709885421_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/238b10539c608be1c7238b10738f1f77/5BEB1594/t51.2885-15/e35/44478702_152789532347461_2618583186709885421_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/238b10539c608be1c7238b10738f1f77/5BEB1594/t51.2885-15/e35/44478702_152789532347461_2618583186709885421_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/238b10539c608be1c7238b10738f1f77/5BEB1594/t51.2885-15/e35/44478702_152789532347461_2618583186709885421_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/49d93bc303a0d48ffd1e1e8f4640ea94/5BEAF7A4/t50.2886-16/45541662_262073814657452_3182803424714424320_n.mp4,,tiktokkorea,tiktokturkey,gt_destegim,gtdunyasi,tiktok,section,sector9,secret,sections,azerbaycan,mar,aztagram,begeni,takipci,gtkralligi,begeniyebegeni,secondhand,gta5,flowers,instagood,begenikazan,instamood,,,false,,,0,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7608ecd3098136cad68bfdc75959f447/5C89A2BC/t51.2885-15/e35/44221468_176360096644284_4129702348839069502_n.jpg,9,9,#salvador #praia #fototumblr🙈🌸 #foto #fotodecelular #k10 #amofotograr #vivasuavibe #mar #amopraia #salvadorbahia,0,1910415810675798919,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Salvador, Bahia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213287181,"Salvador, Bahia, Brazil",salvador-bahia-brazil,2008469667,BqDKQ7YnvOH,foto,k10,vivasuavibe,salvador,salvadorbahia,fototumblr,1541959333,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/098f519411e9656c5088e3e82e04f6b0/5C86B1F3/t51.2885-15/e35/c135.0.810.810/s150x150/44221468_176360096644284_4129702348839069502_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/579e40f0720f9cd89b6efb0288f51125/5C6488B9/t51.2885-15/e35/c135.0.810.810/s240x240/44221468_176360096644284_4129702348839069502_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/900473441d5112b0e0bd73699c2635de/5C7A7603/t51.2885-15/e35/c135.0.810.810/s320x320/44221468_176360096644284_4129702348839069502_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/06c957369bfc0e9447978c46f5cbf8d5/5C840F59/t51.2885-15/e35/c135.0.810.810/s480x480/44221468_176360096644284_4129702348839069502_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f60cac39bc08b25ddbfd01b067fef890/5C6ED7F9/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44221468_176360096644284_4129702348839069502_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f60cac39bc08b25ddbfd01b067fef890/5C6ED7F9/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44221468_176360096644284_4129702348839069502_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7608ecd3098136cad68bfdc75959f447/5C89A2BC/t51.2885-15/e35/44221468_176360096644284_4129702348839069502_n.jpg,,praia,amopraia,mar,amofotograr,fotodecelular,,,,,,,,,,,,,,,,,,,,false,,,,,,,,
