dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/1,tags/2,location,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,comments_disabled,tags/24,tags/25,tags/26,tags/27,tags/28,urls/1,urls/2,urls/3,urls/4,urls/5,video_view_count,urls/6,urls/7,urls/8,tags/29
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2b5e3625beb6036566f349a0462cfa1/5C69B10B/t51.2885-15/e35/43240976_356614828426850_1204939129587156090_n.jpg,4,4,"Curtindo uma praiana de respeito.
#baby
#praia
#tira
#onda😂😂😍😍",0,1910416033552606220,false,"{""street_address"": ""ipanema"", ""zip_code"": ""22410-001"", ""city_name"": ""Rio de Janeiro, Rio de Janeiro"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,228833401,Ipanema,ipanema,5566044248,BqDKUK9HSQM,baby,1541959359,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/627fb15eb2c7c5514cd2315c14bd7004/5C6E5649/t51.2885-15/e35/s150x150/43240976_356614828426850_1204939129587156090_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7b8580ddb69a193df40135156e0b5a2/5C65F203/t51.2885-15/e35/s240x240/43240976_356614828426850_1204939129587156090_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/10a76a3979a3a71cec9e0ad4f26572eb/5C6D2EB9/t51.2885-15/e35/s320x320/43240976_356614828426850_1204939129587156090_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/56e311770ce5071c9ed53a5d29deeb79/5C6B34E3/t51.2885-15/e35/s480x480/43240976_356614828426850_1204939129587156090_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/70dd8d1ddceebfeb6259bd26edce861d/5C644AEE/t51.2885-15/sh0.08/e35/s640x640/43240976_356614828426850_1204939129587156090_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/70dd8d1ddceebfeb6259bd26edce861d/5C644AEE/t51.2885-15/sh0.08/e35/s640x640/43240976_356614828426850_1204939129587156090_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2b5e3625beb6036566f349a0462cfa1/5C69B10B/t51.2885-15/e35/43240976_356614828426850_1204939129587156090_n.jpg,praia,tira,,onda,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
657,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b6f95b93b626a48258d240da9c77a42/5C75A789/t51.2885-15/e35/43344942_263410750989634_1752335961124676259_n.jpg,1,1,#gemeosabencoados #praia,0,1910415960151871346,false,,,,,,1549339829,BqDKTGmFs9y,praia,1541959351,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/adca7e98fba5291abe7082db34aa4e06/5C75ED92/t51.2885-15/e35/c211.0.657.657/s150x150/43344942_263410750989634_1752335961124676259_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/1bfa5a04366fd85c416fc8e6f3289234/5C7FFAD8/t51.2885-15/e35/c211.0.657.657/s240x240/43344942_263410750989634_1752335961124676259_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/864660197073886f728d9289136cc97a/5C645262/t51.2885-15/e35/c211.0.657.657/s320x320/43344942_263410750989634_1752335961124676259_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/9c603df9a7bfcaa442d1c1b4f53c5774/5C789D38/t51.2885-15/e35/c211.0.657.657/s480x480/43344942_263410750989634_1752335961124676259_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c76d994cc960ec8e84a4767b850fa166/5C68CC98/t51.2885-15/sh0.08/e35/c211.0.657.657/s640x640/43344942_263410750989634_1752335961124676259_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c76d994cc960ec8e84a4767b850fa166/5C68CC98/t51.2885-15/sh0.08/e35/c211.0.657.657/s640x640/43344942_263410750989634_1752335961124676259_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9b6f95b93b626a48258d240da9c77a42/5C75A789/t51.2885-15/e35/43344942_263410750989634_1752335961124676259_n.jpg,gemeosabencoados,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ddc7bdd25840141b349f352cd5aaf61/5C67C930/t51.2885-15/e35/43064774_1930564120354129_2320801905255537898_n.jpg,7,7,"Me encanta 🇲🇽
#xcaretmexico #xcaretpark
#xcaret #islacozumel #cozumel #elcielo #island #mexicotrip #playadelcarmem #playamiabeachclub #mexico #cancun #playadelcarmem #rivieramaya #caribbean  #wanderlust #vacaciones #traveltheword #quintanaroo #praia #caribe #beach #melhoresdestinos #enjoylife #theparadise #amoviajar #sunset #chica #instatravel #caribe",1,1910415958684373518,false,"{""street_address"": ""Avenida 50 Norte"", ""zip_code"": ""77712"", ""city_name"": ""Playa del Carmen, Quintana Roo"", ""region_name"": """", ""country_code"": ""MX"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,355139338275412,Puerto MAYA,puerto-maya,269732083,BqDKTFOnpIO,playadelcarmem,1541959350,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/0eaf22efafb19912516617d07042688b/5C87910F/t51.2885-15/e35/s150x150/43064774_1930564120354129_2320801905255537898_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/52048093d3cec43542215af363173701/5C6CAA09/t51.2885-15/e35/s240x240/43064774_1930564120354129_2320801905255537898_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c855dabdd0a1ffd153f6749cc362ef12/5C638577/t51.2885-15/e35/s320x320/43064774_1930564120354129_2320801905255537898_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ecf8cc0370ec7a47885a81fb38dc80c/5C6BAC30/t51.2885-15/e35/s480x480/43064774_1930564120354129_2320801905255537898_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/81407c67e7ea00794d355bb2ea469e4e/5C6A758A/t51.2885-15/sh0.08/e35/s640x640/43064774_1930564120354129_2320801905255537898_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/81407c67e7ea00794d355bb2ea469e4e/5C6A758A/t51.2885-15/sh0.08/e35/s640x640/43064774_1930564120354129_2320801905255537898_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ddc7bdd25840141b349f352cd5aaf61/5C67C930/t51.2885-15/e35/43064774_1930564120354129_2320801905255537898_n.jpg,mexico,instatravel,,elcielo,cozumel,xcaretpark,vacaciones,enjoylife,wanderlust,playamiabeachclub,caribbean,rivieramaya,xcaret,islacozumel,beach,melhoresdestinos,cancun,amoviajar,praia,caribe,xcaretmexico,traveltheword,island,quintanaroo,false,chica,sunset,mexicotrip,theparadise,,,,,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/18a58cc5e3a76ce71eef9447c11c697a/5C685B69/t51.2885-15/e35/44273299_548884142208804_6281364684065670193_n.jpg,4,4,"Verão aí 🌞nada como curti com um biquíni mega lindo e com estilo , comeram pq são poucas peças #lojacristianeprado#summer#verao#clube#praia#piscina#comestilo#moda#welove#sol#lojacristianeprado",0,1910415956050196775,false,,,,,,601766205,BqDKTCxnDkn,summer,1541959350,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/d37f1bd0f764e29f947b10e379f62060/5C7202C8/t51.2885-15/e35/c0.116.930.930/s150x150/44273299_548884142208804_6281364684065670193_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/05e57f0dd058a5b80e67ba5980a6e4d0/5C844D82/t51.2885-15/e35/c0.116.930.930/s240x240/44273299_548884142208804_6281364684065670193_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/30a61666e33693e4aad1b3f5a223bacf/5C6A2338/t51.2885-15/e35/c0.116.930.930/s320x320/44273299_548884142208804_6281364684065670193_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/87cfeed2b9feb09013e200db3f447b3f/5C799F62/t51.2885-15/e35/c0.116.930.930/s480x480/44273299_548884142208804_6281364684065670193_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/fc819e85b5a0f5ac76e6e752a0cbafc1/5C8998C2/t51.2885-15/sh0.08/e35/c0.116.930.930/s640x640/44273299_548884142208804_6281364684065670193_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fc819e85b5a0f5ac76e6e752a0cbafc1/5C8998C2/t51.2885-15/sh0.08/e35/c0.116.930.930/s640x640/44273299_548884142208804_6281364684065670193_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/18a58cc5e3a76ce71eef9447c11c697a/5C685B69/t51.2885-15/e35/44273299_548884142208804_6281364684065670193_n.jpg,clube,welove,,sol,lojacristianeprado,praia,moda,verao,piscina,comestilo,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
810,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7608ecd3098136cad68bfdc75959f447/5C89A2BC/t51.2885-15/e35/44221468_176360096644284_4129702348839069502_n.jpg,6,6,#salvador #praia #fototumblr🙈🌸 #foto #fotodecelular #k10 #amofotograr #vivasuavibe #mar #amopraia #salvadorbahia,0,1910415810675798919,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Salvador, Bahia, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213287181,"Salvador, Bahia, Brazil",salvador-bahia-brazil,2008469667,BqDKQ7YnvOH,foto,1541959333,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/098f519411e9656c5088e3e82e04f6b0/5C86B1F3/t51.2885-15/e35/c135.0.810.810/s150x150/44221468_176360096644284_4129702348839069502_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/579e40f0720f9cd89b6efb0288f51125/5C6488B9/t51.2885-15/e35/c135.0.810.810/s240x240/44221468_176360096644284_4129702348839069502_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/900473441d5112b0e0bd73699c2635de/5C7A7603/t51.2885-15/e35/c135.0.810.810/s320x320/44221468_176360096644284_4129702348839069502_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/06c957369bfc0e9447978c46f5cbf8d5/5C840F59/t51.2885-15/e35/c135.0.810.810/s480x480/44221468_176360096644284_4129702348839069502_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f60cac39bc08b25ddbfd01b067fef890/5C6ED7F9/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44221468_176360096644284_4129702348839069502_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f60cac39bc08b25ddbfd01b067fef890/5C6ED7F9/t51.2885-15/sh0.08/e35/c135.0.810.810/s640x640/44221468_176360096644284_4129702348839069502_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7608ecd3098136cad68bfdc75959f447/5C89A2BC/t51.2885-15/e35/44221468_176360096644284_4129702348839069502_n.jpg,k10,vivasuavibe,,salvador,salvadorbahia,fototumblr,praia,amopraia,mar,amofotograr,fotodecelular,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a46528f4f32017d5223be2d05f7e14cf/5C6B7621/t51.2885-15/e35/43220769_335575907242025_8609763506797533462_n.jpg,7,7,Summer 🌞,1,1910415792908562797,false,"{""street_address"": ""Avenida Nossa Senhora da Gl\u00f3ria"", ""zip_code"": ""28930000"", ""city_name"": ""Arraial do Cabo"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,103929586896272,Praia da Ilha do Farol,praia-da-ilha-do-farol,1539026703,BqDKQq1nHFt,,1541959331,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/00356433ced4a91caab373d7b2fcfd46/5C741479/t51.2885-15/e35/c0.135.1080.1080/s150x150/43220769_335575907242025_8609763506797533462_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b9b6825c0055ca9bbcd3051e71b16f15/5C727D33/t51.2885-15/e35/c0.135.1080.1080/s240x240/43220769_335575907242025_8609763506797533462_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/944eb7425860bc73b90e59f09149d2f6/5C6E0D89/t51.2885-15/e35/c0.135.1080.1080/s320x320/43220769_335575907242025_8609763506797533462_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/db9b98fbcc254f97145fd7dbe2ec1a50/5C836AD3/t51.2885-15/e35/c0.135.1080.1080/s480x480/43220769_335575907242025_8609763506797533462_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/343ed13807b44382535c899a6fc00bf0/5C6A3562/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43220769_335575907242025_8609763506797533462_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/343ed13807b44382535c899a6fc00bf0/5C6A3562/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43220769_335575907242025_8609763506797533462_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a46528f4f32017d5223be2d05f7e14cf/5C6B7621/t51.2885-15/e35/43220769_335575907242025_8609763506797533462_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/85cecd8ecfcc063dce37ca717865bc80/5C64A787/t51.2885-15/e35/44180378_362866324466966_3434469579755698175_n.jpg,3,3,Sol#praia# mar. ...........,0,1910415773388260653,false,,,,,,5838091120,BqDKQYqHEUt,praia,1541959328,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ab0a608d8a2c4e6fe3f56212a952a5de/5C7D4AC5/t51.2885-15/e35/s150x150/44180378_362866324466966_3434469579755698175_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/14ecc166551048e667deb6f0017ca7a9/5C84378F/t51.2885-15/e35/s240x240/44180378_362866324466966_3434469579755698175_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/00ae2418ce89758fdbb110af74f1fc3e/5C865235/t51.2885-15/e35/s320x320/44180378_362866324466966_3434469579755698175_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/19767c986d0156d653c5e9282bc2ace2/5C6E376F/t51.2885-15/e35/s480x480/44180378_362866324466966_3434469579755698175_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/85cecd8ecfcc063dce37ca717865bc80/5C64A787/t51.2885-15/e35/44180378_362866324466966_3434469579755698175_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/85cecd8ecfcc063dce37ca717865bc80/5C64A787/t51.2885-15/e35/44180378_362866324466966_3434469579755698175_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/85cecd8ecfcc063dce37ca717865bc80/5C64A787/t51.2885-15/e35/44180378_362866324466966_3434469579755698175_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca9f6556cbfd6b8a4a841b8f4de7003d/5C7F479D/t51.2885-15/e35/44570105_200644700829719_3912188310520684110_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/acd50a024c13e05a44a1f1e90fb5fd5a/5C870BB9/t51.2885-15/e35/44754648_944958289033443_7341283354647362613_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/43c3ab4ff2cd3f0381e4ceef836e091f/5C79C9F4/t51.2885-15/e35/44315647_174600853493882_4687158121876251026_n.jpg,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/548c38a28a25f736bd780a1453627da0/5C638DC3/t51.2885-15/e35/44921351_304400430162621_883629185451425792_n.jpg,7,7,"Meninas esse é o modelo enjoy, combinação perfeita de estampas top de amarrar com bojo e calcinha ripple levanta bumbum com tiras na lateral para dar um charme 😍. ------------------------------------------------------------------------------
Enviamos para todo Brasil 📦✈️ ------------------------------------------------------------------------------ WhatsApp (19) 98251-6284

#lollabeachwear #modapraia #verao2019 #biquini #summer #saidadepraia #modafeminina #beachwear #praia #maiô #mar #lojaonline",3,1910415722702745499,false,,,,,,8216785594,BqDKPpdBK-b,summer,1541959322,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/17e16829b9aa71cd3492db0c77825cad/5C711971/t51.2885-15/e35/c0.135.1080.1080/s150x150/44921351_304400430162621_883629185451425792_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ec02ae7192e8d2c10cf30363c9162376/5C758DC4/t51.2885-15/e35/c0.135.1080.1080/s240x240/44921351_304400430162621_883629185451425792_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/addc2b9cabaed398e2a99eeae4668b7c/5C82987C/t51.2885-15/e35/c0.135.1080.1080/s320x320/44921351_304400430162621_883629185451425792_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5aa2eaed6651fcff4f9caf9914a7cc1/5C896420/t51.2885-15/e35/c0.135.1080.1080/s480x480/44921351_304400430162621_883629185451425792_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5875ed4b7d60e007ebbc776fa1e2510/5C6E27E6/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44921351_304400430162621_883629185451425792_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5875ed4b7d60e007ebbc776fa1e2510/5C6E27E6/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44921351_304400430162621_883629185451425792_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/548c38a28a25f736bd780a1453627da0/5C638DC3/t51.2885-15/e35/44921351_304400430162621_883629185451425792_n.jpg,saidadepraia,mar,,maiô,lollabeachwear,beachwear,praia,verao2019,lojaonline,modafeminina,biquini,modapraia,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
646,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/ccd5311bff76a948e05df464920a4cab/5C733986/t51.2885-15/e35/43042501_286168175349307_5616835259598985642_n.jpg,9,9,#natureza #fotododia #photooftheday #verão #oculosdamoda #sol #sun #sunshine #urban #urbano #beach #praia #tbt  #oculos #vscocam  #vascobrasil  #igers  #nofilter #justnow  #instagood,1,1910415704945160751,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Po\u00e7os de Caldas"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,70742082,Poços de Caldas,pocos-de-caldas,9133698856,BqDKPY6lXIv,vascobrasil,1541959320,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/960c98cf676f623351dd996bb6ed1952/5C638198/t51.2885-15/e35/c217.0.646.646/s150x150/43042501_286168175349307_5616835259598985642_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/fd960f7ed6310a3679950d3b0352b19c/5C7735D2/t51.2885-15/e35/c217.0.646.646/s240x240/43042501_286168175349307_5616835259598985642_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f4d9c899b2494ef06206e2312ba443d3/5C786E68/t51.2885-15/e35/c217.0.646.646/s320x320/43042501_286168175349307_5616835259598985642_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/96f9ae8637f271e826d2e752f1f6f176/5C816632/t51.2885-15/e35/c217.0.646.646/s480x480/43042501_286168175349307_5616835259598985642_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e62666a32ba03fdcb9a13010fc66086/5C874992/t51.2885-15/sh0.08/e35/c217.0.646.646/s640x640/43042501_286168175349307_5616835259598985642_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4e62666a32ba03fdcb9a13010fc66086/5C874992/t51.2885-15/sh0.08/e35/c217.0.646.646/s640x640/43042501_286168175349307_5616835259598985642_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ccd5311bff76a948e05df464920a4cab/5C733986/t51.2885-15/e35/43042501_286168175349307_5616835259598985642_n.jpg,urban,natureza,,nofilter,urbano,oculos,fotododia,sun,sunshine,sol,tbt,praia,verão,instagood,igers,oculosdamoda,vscocam,beach,justnow,photooftheday,,,,,false,,,,,,,,,,,,,,,
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d415148cd0314ea5194f0907b2cae39e/5C6ED707/t51.2885-15/e35/43985484_136128040699741_3159151385599605856_n.jpg,3,3,"Sabe quando você dá valor a cada onda, a cada areia que gruda no seu corpo, os barulhos das gaivotas, tudo isso ajuda para equilíbrio da nossa mente. #praia #rivieradesaolourenco #feviaja #energiapositiva",0,1910415676573718818,false,"{""street_address"": ""Avenida da Riviera"", ""zip_code"": ""11250-000"", ""city_name"": ""Bertioga, Sao Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,223973006,Riviera de São Lourenço,riviera-de-sao-lourenco,236717374,BqDKO-fg5ki,praia,1541959317,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b0850e8dfe78d0fb6a6887c95b6117ea/5C78CB16/t51.2885-15/e35/c0.117.937.937/s150x150/43985484_136128040699741_3159151385599605856_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b188234c4f34274a4e1e1fe22ea311c/5C6DB05C/t51.2885-15/e35/c0.117.937.937/s240x240/43985484_136128040699741_3159151385599605856_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c3499ef26fdf48ac50eaa529d9ee2780/5C8AA1E6/t51.2885-15/e35/c0.117.937.937/s320x320/43985484_136128040699741_3159151385599605856_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e9c272a4465db92afccddfc6fe6ba5b/5C899FBC/t51.2885-15/e35/c0.117.937.937/s480x480/43985484_136128040699741_3159151385599605856_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2eeb5655fb4fd062e9b3d7b2ee4791f/5C82C11C/t51.2885-15/sh0.08/e35/c0.117.937.937/s640x640/43985484_136128040699741_3159151385599605856_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2eeb5655fb4fd062e9b3d7b2ee4791f/5C82C11C/t51.2885-15/sh0.08/e35/c0.117.937.937/s640x640/43985484_136128040699741_3159151385599605856_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d415148cd0314ea5194f0907b2cae39e/5C6ED707/t51.2885-15/e35/43985484_136128040699741_3159151385599605856_n.jpg,energiapositiva,feviaja,,rivieradesaolourenco,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/9fcc4ad28702d994bc33c91ee269b7c7/5C77AF4E/t51.2885-15/e35/43914949_485831675244569_7751177304890540399_n.jpg,8,8,"Os tecidos diferenciados sempre valorizam as peças principalmente no beachwear. Coleção maravilhosa com mix de tecidos lisos e trabalhados. Além das peças te darem um leque de opções na hora de montar seus looks para arrasar nesse verão ☀️ 🏖 💦 .
.
.
.
.
#duzani #beachwear
 #summer #verao #love #cute #like #girl #beautiful #happy #smile #flowers #fashion #art #cool #beauty #look #soutien #trend #praia #verao #lookdeverao #sol #lookpraia #piscina #resorts #estilo #ferias #feriado #fds #lojaonline",0,1910415632684652535,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Piracicaba, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,214289039,"Piracicaba, Brazil",piracicaba-brazil,1147570422,BqDKOVnhZf3,beautiful,1541959312,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/408769281818b7fe43e585ccd63ce5fc/5C851C0C/t51.2885-15/e35/s150x150/43914949_485831675244569_7751177304890540399_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3b2564f344628861c756ba2fdcf15395/5C7C8F46/t51.2885-15/e35/s240x240/43914949_485831675244569_7751177304890540399_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/70c3366f083e40653a3f75191d340c45/5C7BACFC/t51.2885-15/e35/s320x320/43914949_485831675244569_7751177304890540399_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/39e452afb076606555e6e2b7287448ff/5C7C04A6/t51.2885-15/e35/s480x480/43914949_485831675244569_7751177304890540399_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e95938593f26c4224fa49329a5f6e5bf/5C72F1AB/t51.2885-15/sh0.08/e35/s640x640/43914949_485831675244569_7751177304890540399_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e95938593f26c4224fa49329a5f6e5bf/5C72F1AB/t51.2885-15/sh0.08/e35/s640x640/43914949_485831675244569_7751177304890540399_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9fcc4ad28702d994bc33c91ee269b7c7/5C77AF4E/t51.2885-15/e35/43914949_485831675244569_7751177304890540399_n.jpg,summer,fashion,,art,cute,soutien,estilo,sol,resorts,lookpraia,verao,love,girl,lojaonline,piscina,duzani,trend,smile,happy,beauty,praia,flowers,cool,like,false,lookdeverao,feriado,beachwear,look,fds,,,,,,,,,,ferias
