dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,tags/9,tags/10,tags/11,tags/12,location,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,comments_disabled,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,tags/28,tags/29,video_view_count
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a882b10f8737ebac5cb5b1e0b5c9ec98/5C6F05F4/t51.2885-15/e35/44735849_315449152638755_6454838997268675389_n.jpg,26,26,"⚓🌊 Nenhum lugar é melhor do que perto.
.
.
.
#beautyblogger, #beautyblog, #beautytip #instanails, #nailstagram
#blogger, #bloggervibes, #blogsociety, #blogbffs, #bloggersofinstagram, #bloggerlife, #ontheblog #insta #love #instagood #smile #pretty #cabofrio #solemar #photo #pretoebranco #praiadoforte",0,1916260077767952428,false,,,,,,1461862694,BqX7GNQnwgs,love,photo,insta,instanails,blogsociety,pretoebranco,blogger,nailstagram,smile,1542656024,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/263dde58cc91030ba572a6739a141a6c/5C6B7DB6/t51.2885-15/e35/s150x150/44735849_315449152638755_6454838997268675389_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/7370c5e2a8c6bb4b4574b6b7ef522595/5C7B74FC/t51.2885-15/e35/s240x240/44735849_315449152638755_6454838997268675389_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/00126cd473be4087efa692faa6037962/5C8EC446/t51.2885-15/e35/s320x320/44735849_315449152638755_6454838997268675389_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d76782db9503a8d9033da1c5ddc6c4bc/5C6E881C/t51.2885-15/e35/s480x480/44735849_315449152638755_6454838997268675389_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a882b10f8737ebac5cb5b1e0b5c9ec98/5C6F05F4/t51.2885-15/e35/44735849_315449152638755_6454838997268675389_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a882b10f8737ebac5cb5b1e0b5c9ec98/5C6F05F4/t51.2885-15/e35/44735849_315449152638755_6454838997268675389_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a882b10f8737ebac5cb5b1e0b5c9ec98/5C6F05F4/t51.2885-15/e35/44735849_315449152638755_6454838997268675389_n.jpg,beautyblogger,pretty,solemar,bloggersofinstagram,,cabofrio,praiadoforte,ontheblog,beautytip,bloggerlife,blogbffs,instagood,bloggervibes,beautyblog,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/8833e3664fe989327b82b1f186129b28/5C8C6391/t51.2885-15/e35/44545027_512442075928225_6328060137141286395_n.jpg,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/b04ac7449e5efb9db5b5504308173044/5C8355AD/t51.2885-15/e35/44409692_315321099306039_2036178926005941284_n.jpg,3,3,"Camiseta #talpaitalfilho
#talmaetalfilha
🏃🆕🏃🆕🏃🆕🏃🆕🏃🆕🏃🆕 Pacote Camisetas Família🆕✨
⚫Adulto Tamanho:P/M/G/GG
⚫Infantil Tamanho: do 2 ao 12
Tecido: Algodão/Poliéster ▶▶ R$ 60,00 cada camiseta 📍Aceitamos Cartões💳
📍Despachamos Pelo Correio📦
📍 Entregamos nas Estações de Metrô 🚇
📲(11)95234-8653
📲(11)94811-5306

#madammevix #modafeminina #praiadoforte #ofertasdodia #precounico #saiasino #saiababado #talmaetalfilha #talpaitalfilho",1,1916257938874069368,false,,,,,,7865191146,BqX6nFQnHF4,ofertasdodia,saiasino,saiababado,talpaitalfilho,precounico,talmaetalfilha,modafeminina,madammevix,praiadoforte,1542655769,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a56ed0244423042178ca76c97cdd3dd8/5C80F3EF/t51.2885-15/e35/s150x150/44409692_315321099306039_2036178926005941284_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf0116ba3f985b557d7ef8632bf606ec/5C6EA2A5/t51.2885-15/e35/s240x240/44409692_315321099306039_2036178926005941284_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/be2e3b279711e78ce1514e6f11aaf170/5C80601F/t51.2885-15/e35/s320x320/44409692_315321099306039_2036178926005941284_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/dfdbd3ca0b85973f74ea8f9999e44a5a/5C79C145/t51.2885-15/e35/s480x480/44409692_315321099306039_2036178926005941284_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c23cbd5cd435b87656a10df5a8c3c430/5C7AFA48/t51.2885-15/sh0.08/e35/s640x640/44409692_315321099306039_2036178926005941284_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c23cbd5cd435b87656a10df5a8c3c430/5C7AFA48/t51.2885-15/sh0.08/e35/s640x640/44409692_315321099306039_2036178926005941284_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b04ac7449e5efb9db5b5504308173044/5C8355AD/t51.2885-15/e35/44409692_315321099306039_2036178926005941284_n.jpg,,,,,,,,,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/75bbb4c5f75905f48049e1a299dfc6ee/5C7302DC/t51.2885-15/e35/44899823_195401528036736_7635244208535722658_n.jpg,,,,,,,,,,,
1086,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/11388a4f98eeaa73c9f21a702c36af25/5C8F6633/t51.2885-15/e35/p1080x1080/44849211_1985914034785213_2034742272380408746_n.jpg,13,13,"Turtles 🐢 
#projetotamar #praiadoforte #beach #followforfollowback #likeforlikes #holiday #turtles #justdoit",0,1916255118009834660,false,"{""street_address"": ""Rua Arembepe"", ""zip_code"": ""42840-000"", ""city_name"": ""Mata de S\u00e3o Jo\u00e3o"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,221632624996910,Projeto Tamar,projeto-tamar,7990289355,BqX5-CIAByk,likeforlikes,turtles,justdoit,projetotamar,followforfollowback,holiday,beach,praiadoforte,,1542655432,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9a200475f6bc382a420cbf9371506bbb/5CAD62B6/t51.2885-15/e35/c0.4.1440.1440/s150x150/44849211_1985914034785213_2034742272380408746_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4656e32169aa81f274fbb77355273ff6/5C8DBDB0/t51.2885-15/e35/c0.4.1440.1440/s240x240/44849211_1985914034785213_2034742272380408746_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5aab5db5a3a235475c508a4950707373/5C79D7CE/t51.2885-15/e35/c0.4.1440.1440/s320x320/44849211_1985914034785213_2034742272380408746_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b4a418c1afacc601d35f260de4f3782/5C8BA789/t51.2885-15/e35/c0.4.1440.1440/s480x480/44849211_1985914034785213_2034742272380408746_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7fbfd630164b1b18205ff15a0c5d49a/5C6CBE82/t51.2885-15/sh0.08/e35/c0.4.1440.1440/s640x640/44849211_1985914034785213_2034742272380408746_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f7fbfd630164b1b18205ff15a0c5d49a/5C6CBE82/t51.2885-15/sh0.08/e35/c0.4.1440.1440/s640x640/44849211_1985914034785213_2034742272380408746_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/11388a4f98eeaa73c9f21a702c36af25/5C8F6633/t51.2885-15/e35/p1080x1080/44849211_1985914034785213_2034742272380408746_n.jpg,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/c072e948f4a514f193e4c1bf92433cf9/5C707AB7/t51.2885-15/e35/44860749_517879678728534_3726887594152983052_n.jpg,4,4,"😻Com Um Look Desse,Voce Pode Tuuudo✨

Conjunto Saia Pedraria e Body Suplex
Saia⚫P/M/G
Tecido:Malha Poliamida e Pedraria
Body⚫ Tamanho Único
Tecido: Cirrê|Malha Suplex Possui Bojo ▶▶ R$ 100,00 📍Aceitamos Cartões💳
📍Despachamos Pelo Correio📦
📍 Entregamos nas Estações de Metrô 🚇
📲(11)95234-8653
📲(11)94811-5306

#madammevix #modafeminina #praiadoforte #ofertasdodia #precounico #saiasino #saiababado #body #saiapedraria #balada",0,1916253509856877646,false,,,,,,7865191146,BqX5moanVxO,body,ofertasdodia,saiasino,balada,saiababado,saiapedraria,precounico,modafeminina,madammevix,1542655241,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/146d97804888bdb04b33452da4f5bc5b/5C8C15F5/t51.2885-15/e35/s150x150/44860749_517879678728534_3726887594152983052_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/ad12d33e7ccd0b0a3a7e41d591c62a74/5C7CF3BF/t51.2885-15/e35/s240x240/44860749_517879678728534_3726887594152983052_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c1982112572b28269fe26b5779d335ee/5C75AF05/t51.2885-15/e35/s320x320/44860749_517879678728534_3726887594152983052_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/27174133c00da1d5eacc6a530e0841e8/5C6CA55F/t51.2885-15/e35/s480x480/44860749_517879678728534_3726887594152983052_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/19f54e7a84241158d368feaf26a0d362/5CB21A52/t51.2885-15/sh0.08/e35/s640x640/44860749_517879678728534_3726887594152983052_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/19f54e7a84241158d368feaf26a0d362/5CB21A52/t51.2885-15/sh0.08/e35/s640x640/44860749_517879678728534_3726887594152983052_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c072e948f4a514f193e4c1bf92433cf9/5C707AB7/t51.2885-15/e35/44860749_517879678728534_3726887594152983052_n.jpg,praiadoforte,,,,,,,,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/989ab419710be845f79c6887536cb83f/5C802A17/t51.2885-15/e35/44865888_2289470471276997_8023650813394211072_n.jpg,,,,,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/f9d9736ad4eceac492882213c777052e/5C7BB1F1/t51.2885-15/e35/44876874_839299366245188_1903883607212274052_n.jpg,4,4,"🆕✨Vestido Perfeito Super Lançamento🆕✨ Dress Maravilhoso Super Estiloso
⚫Preto||Branco
Tamanho:P/M/G
Tecido: Viscose e Renda Bordada ▶▶ R$ 130,00 📍Aceitamos Cartões💳
📍Despachamos Pelo Correio📦
📍 Entregamos nas Estações de Metrô 🚇
📲(11)95234-8653
📲(11)94811-5306

#madammevix #modafeminina #praiadoforte #ofertasdodia #precounico #saiasino #saiababado #dress #vestidoderendabordada",0,1916250560288221839,false,,,,,,7865191146,BqX47tan2qP,ofertasdodia,saiasino,dress,saiababado,precounico,vestidoderendabordada,modafeminina,madammevix,praiadoforte,1542654889,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/105161813fd09d5920e167a1fcfa3370/5C7149B3/t51.2885-15/e35/s150x150/44876874_839299366245188_1903883607212274052_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4332a6d4f34db386839ea5956fdace39/5C8148F9/t51.2885-15/e35/s240x240/44876874_839299366245188_1903883607212274052_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/76918d621e5126438374064482cef6ad/5C6AA843/t51.2885-15/e35/s320x320/44876874_839299366245188_1903883607212274052_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f2b8831eef01a357a058ee5b703ce36c/5CAF2019/t51.2885-15/e35/s480x480/44876874_839299366245188_1903883607212274052_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/497c4739b74b84896d896217b81f64ef/5C6E1214/t51.2885-15/sh0.08/e35/s640x640/44876874_839299366245188_1903883607212274052_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/497c4739b74b84896d896217b81f64ef/5C6E1214/t51.2885-15/sh0.08/e35/s640x640/44876874_839299366245188_1903883607212274052_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f9d9736ad4eceac492882213c777052e/5C7BB1F1/t51.2885-15/e35/44876874_839299366245188_1903883607212274052_n.jpg,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,
608,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6cf76ce74326262c005065e58ff70b0/5C822EA7/t51.2885-15/e35/44856255_1975099869246386_37968267176279147_n.jpg,12,12,#vempromeumundo #melhorcustobeneficio #cabofrio #praiadoforte #dunas #mandai #viajarfazbem #vibeposition #viagensbaratas #viajando #penaestrada #regiaodoslagos,1,1916250394613145273,false,"{""street_address"": ""  Avenida Litor\u00e2nea "", ""zip_code"": ""28908"", ""city_name"": ""Cabo Frio"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,227839682,Hotel Mandai - Cabo Frio - RJ,hotel-mandai-cabo-frio-rj,1548274632,BqX45THnl65,vibeposition,viajarfazbem,mandai,penaestrada,vempromeumundo,viagensbaratas,viajando,regiaodoslagos,melhorcustobeneficio,1542654869,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/baaa7c2b899e4cea3200251a31f7e44f/5CB1FAEC/t51.2885-15/e35/c236.0.608.608/s150x150/44856255_1975099869246386_37968267176279147_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d30c35046a412340afd7768947bb1420/5C7C1D59/t51.2885-15/e35/c236.0.608.608/s240x240/44856255_1975099869246386_37968267176279147_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/719542a903e6338a3627eddec398205d/5CADAEE1/t51.2885-15/e35/c236.0.608.608/s320x320/44856255_1975099869246386_37968267176279147_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/322cdf9f0436e42eee5657a03fe25a2f/5C6E0ABD/t51.2885-15/e35/c236.0.608.608/s480x480/44856255_1975099869246386_37968267176279147_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3ad6afa151a0b491c8533c5fb6a99dd/5C7402C5/t51.2885-15/e35/c236.0.608.608/44856255_1975099869246386_37968267176279147_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e3ad6afa151a0b491c8533c5fb6a99dd/5C7402C5/t51.2885-15/e35/c236.0.608.608/44856255_1975099869246386_37968267176279147_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6cf76ce74326262c005065e58ff70b0/5C822EA7/t51.2885-15/e35/44856255_1975099869246386_37968267176279147_n.jpg,dunas,cabofrio,praiadoforte,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1a6850c8cf6f1b6dab6512187ef8db8e/5C75FA46/t51.2885-15/e35/44897279_140793820231127_877844716845099505_n.jpg,40,40,"Projeto Tamar
#tamar #projetotamar #praiadoforte #matadesaojoao #bahia #viagem #travel #paiefilho #amor #moringa",1,1916249602349223354,false,"{""street_address"": ""Av do Farol s/n Shopping Armaz\u00e9m da Vila Loja 19 - Praia do Forte"", ""zip_code"": ""48280-971"", ""city_name"": ""Mata de S\u00e3o Jo\u00e3o"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,374913978,"Praia do Forte, Bahia - Brasil",praia-do-forte-bahia-brasil,324301854,BqX4txRAk26,matadesaojoao,paiefilho,travel,moringa,projetotamar,praiadoforte,amor,tamar,viagem,1542654775,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1c14e72cf9baf684b49eced924528803/5C6C43D4/t51.2885-15/e35/s150x150/44897279_140793820231127_877844716845099505_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e121eddd31874da93acd8f23d517da25/5CB1AE61/t51.2885-15/e35/s240x240/44897279_140793820231127_877844716845099505_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/78e1c388d882d92a12990f6b2f22f675/5C6FAFD9/t51.2885-15/e35/s320x320/44897279_140793820231127_877844716845099505_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/ef241fbb5725eef9fbd91f1b2fe7e3a4/5C6DF685/t51.2885-15/e35/s480x480/44897279_140793820231127_877844716845099505_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/991610c8ad84ec4876d3a7c5cd387049/5C7A9635/t51.2885-15/sh0.08/e35/s640x640/44897279_140793820231127_877844716845099505_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/991610c8ad84ec4876d3a7c5cd387049/5C7A9635/t51.2885-15/sh0.08/e35/s640x640/44897279_140793820231127_877844716845099505_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1a6850c8cf6f1b6dab6512187ef8db8e/5C75FA46/t51.2885-15/e35/44897279_140793820231127_877844716845099505_n.jpg,bahia,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/28f5027ee6d617f2f01c8abd13fe9a9e/5C8F87F8/t51.2885-15/e35/44715202_593073081121470_6186828051188241081_n.jpg,17,17,😍😁 #Postales #veranoiscoming #playa #praia #passagem #praiadoforte #cabofrio #brasil,0,1916249271956866781,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Cabo Frio"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,69094957,Cabo Frio,cabo-frio,633737524,BqX4o9kFwbd,veranoiscoming,brasil,Postales,cabofrio,praia,playa,passagem,praiadoforte,,1542654736,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5956f13ae0bf5ebf108ae61459c697f1/5C720FBA/t51.2885-15/e35/s150x150/44715202_593073081121470_6186828051188241081_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e483a1abd4c07c74184caf975a130203/5C6C73F0/t51.2885-15/e35/s240x240/44715202_593073081121470_6186828051188241081_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/5b61e6637ab429c5691ad7d522753f82/5C90484A/t51.2885-15/e35/s320x320/44715202_593073081121470_6186828051188241081_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8f9adbfc30d0ecc4c9050510f335f9d7/5CAD8410/t51.2885-15/e35/s480x480/44715202_593073081121470_6186828051188241081_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7e5090cae6b29a968baec847ac5fa60/5CB16B1D/t51.2885-15/sh0.08/e35/s640x640/44715202_593073081121470_6186828051188241081_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7e5090cae6b29a968baec847ac5fa60/5CB16B1D/t51.2885-15/sh0.08/e35/s640x640/44715202_593073081121470_6186828051188241081_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/28f5027ee6d617f2f01c8abd13fe9a9e/5C8F87F8/t51.2885-15/e35/44715202_593073081121470_6186828051188241081_n.jpg,,,,,,,,,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/e9ea5c834e55a58e40f1b4256d961449/5C72E170/t51.2885-15/e35/44417939_2203171956625610_6479935851655801550_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0e556ae799ba6613c39a9f222b1784b9/5CAE7CA1/t51.2885-15/e35/45420895_323744605127069_4461472587340838144_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/94817085aa8fd64a019c7ee7adca10a6/5C842226/t51.2885-15/e35/43367711_332783544181740_8736524287257476498_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6305f12a1b0031df0cd2591e3b5dc8eb/5C69DECE/t51.2885-15/e35/44456125_1929676667149901_6385475222290227997_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/530ef93a6fe1105576b1d88b3c381d08/5CAD3EEA/t51.2885-15/e35/44503423_2352073991500273_1321142769694607264_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e37a584165ecc5efba6f63954ccfe2c5/5C8BC0DB/t51.2885-15/e35/45589047_1083168548531340_3155887021389947824_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3f64c6cfeffc2821740282f1631f09fb/5C73ADF4/t51.2885-15/e35/44637601_281903995792211_914617115979932446_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/55510db7f407b9e48d95598007231530/5C756153/t51.2885-15/e35/44755222_407998526404989_8923881244856351068_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/043d860ac3df44c6174b88c2eb403c0e/5C80FD8F/t51.2885-15/e35/44847252_471219339948613_2402786538091302908_n.jpg,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb2d302befd1b091d1c05fae5d39cdfa/5C77F817/t51.2885-15/e35/44810852_336316547186793_7990280005239104891_n.jpg,20,20,"Casa Maravilhosa, disponível para Locação de Temporada, Praia do Forte/BA, mês de Janeiro e Carnaval, Condomínio Familiar e de Alto Padrão,  a casa comporta confortavelmente 12 pessoas. Mais informações só chamar!
#locaçãodetemporada #feriasdejaneiro #carnaval #praiadoforte #praiadofortebahia #verão #terracima",1,1916247911113745640,false,"{""street_address"": ""Rua Comendador Franco, 37, Centro"", ""zip_code"": ""13.250-240"", ""city_name"": ""Itatiba"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,413012342080407,Terracima Imóveis,terracima-imoveis,1554590145,BqX4VKLhOTo,verão,praiadofortebahia,terracima,carnaval,locaçãodetemporada,feriasdejaneiro,praiadoforte,,,1542654573,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/1362d0e76dc3a1f1d4e5c2c189d1a635/5C911655/t51.2885-15/e35/s150x150/44810852_336316547186793_7990280005239104891_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/e75af5e1ee30e16f29daac5519df8294/5C7DD81F/t51.2885-15/e35/s240x240/44810852_336316547186793_7990280005239104891_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/02637b832b4b84422e9bd0c605e02f46/5C79E3A5/t51.2885-15/e35/s320x320/44810852_336316547186793_7990280005239104891_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1473f1399a0560f9afb4e1910b4d9b8/5C782FFF/t51.2885-15/e35/s480x480/44810852_336316547186793_7990280005239104891_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dd7effac26b3f827bea1d2b4526b252/5C77F2F2/t51.2885-15/sh0.08/e35/s640x640/44810852_336316547186793_7990280005239104891_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1dd7effac26b3f827bea1d2b4526b252/5C77F2F2/t51.2885-15/sh0.08/e35/s640x640/44810852_336316547186793_7990280005239104891_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb2d302befd1b091d1c05fae5d39cdfa/5C77F817/t51.2885-15/e35/44810852_336316547186793_7990280005239104891_n.jpg,,,,,,,,,,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/96c439195868871b07799ccf2942dfe6/5C6F62D2/t51.2885-15/e35/44485520_348473815704129_45507124127347472_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2b947eb7f2b418e4e782336203b0e2af/5C6DD6F9/t51.2885-15/e35/44474222_284772258818710_971274059332203423_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4dd8b8615e54275660485b153c0d5bba/5CAD4160/t51.2885-15/e35/44748362_2166394756943551_9120863006995239858_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2a8bdba4c185dba660834d76f508e60/5C905E93/t51.2885-15/e35/44827909_333877457407476_6157715201393138864_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/be988d9babb68f6474eab00555f131fe/5CB1C089/t51.2885-15/e35/44798770_382962049108910_5062440223406019069_n.jpg,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/096f28aec496ad9b616de77ec5af6031/5CB17509/t51.2885-15/e35/44777161_315208712403430_3765158764296758771_n.jpg,6,6,"Cabelo permanente
Quantidade :400g
Tamanho:70cm 
Técnica :micro hair
🔝🔝🔝
#cabelohumano #savador#beleza#bahia# permanente#70cm#microhair#cajazeiras#diasdavila#camacari#laurodefreitas#candeias#matadesaojoao#pojuca #praiadoforte#alongamentos#hairstyle#megahair#invisiblehair",1,1916247164728887875,false,,,,,,4143257457,BqX4KTDg8pD,microhair,laurodefreitas,savador,matadesaojoao,megahair,alongamentos,beleza,praiadoforte,hairstyle,1542654484,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/fa65b552427247d59dda5856f5acde38/5C714F4B/t51.2885-15/e35/s150x150/44777161_315208712403430_3765158764296758771_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8d110d26a9a4858a6ebb7ad36ee01f47/5C8DBE01/t51.2885-15/e35/s240x240/44777161_315208712403430_3765158764296758771_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c58249ce6af26454462fc003465f36a5/5C8B2DBB/t51.2885-15/e35/s320x320/44777161_315208712403430_3765158764296758771_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8b238e3a487260fd8c2030bf9d936d51/5C8C2DE1/t51.2885-15/e35/s480x480/44777161_315208712403430_3765158764296758771_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/096f28aec496ad9b616de77ec5af6031/5CB17509/t51.2885-15/e35/44777161_315208712403430_3765158764296758771_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/096f28aec496ad9b616de77ec5af6031/5CB17509/t51.2885-15/e35/44777161_315208712403430_3765158764296758771_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/096f28aec496ad9b616de77ec5af6031/5CB17509/t51.2885-15/e35/44777161_315208712403430_3765158764296758771_n.jpg,cajazeiras,cabelohumano,candeias,pojuca,,diasdavila,invisiblehair,70cm,bahia,camacari,,,,,,,,,,,false,,,,,,,,,,,,
